compound_key,compound_id,iupac_name,mw,lcms_text,nmr_1h_text,flag_asterisk,flag_imaging_conflict,flag_smiles_o3_changed,year,provenance_file,provenance_sheet,provenance_row
MZHFBMAKWZLDAL-LLVKDONJSA-N,Example 808,"(R)-7-amino-6-iodo-N-(l-(pyrimidin-2- yl)ethyl)-N-((6-(trifluoromethyl)pyridazin-3- yl)methyl)-l,8-naphthyridine-3-carboxamide",,581,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,298
MZWYPFWGXXKENH-OAHLLOKOSA-N,Example 508,2-amino-N-((5-(difluoromethyl)-2- pyridinyl)methyl)-3-methyl-N-((lR)-l-(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,,449.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,272
NHJCXXDYXPGCEU-UHFFFAOYSA-N,Example 622,2-amino-N-(benzofuran-6-ylmethyl)-3-methyl-N-((5-(trifluoromethyl)pyridin-2-yl)methyl)quinoline-6-carboxamide,,491.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,437
NNZWSWCLHKLVEA-CYBMUJFWSA-N,Example 382,"7-amino-6-bromo-N-((6-ethoxy -3 - pyridazinyl)methyl)-N-((lR)-l-(2- pyrimidiny l)ethy 1)-1,8-naphthyridine-3 - carboxamide",,509.0/511.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,84
NRFCXRQXCJJTMO-CYBMUJFWSA-N,Example 736,2 -amino -3 -bromo -N-(( 1R) -1 -(3 -fluoro -2- py ridiny 1) ethy 1) -N- ((6 -methoxy -3 - pyridazinyl)methyl)-6-quinolinecarboxamide,,"511.1, 513.0",,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,153
NSIBTNHPEDWBCX-CQSZACIVSA-N,Example 771,"2-amino-N-((2R)-l-methoxy-2-propanyl)-3,5- dimethy 1 -N-((5 - (trifluor ome thy 1)-2 - pyridinyl)methyl)-6-quinolinecarboxamide",,446.5,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,188
NVQVPCQGVBGKBX-UHFFFAOYSA-N,Example 320,2 -amino -N- ((3 -fluoro -2 -py ridiny l)methy 1) -3 -methyl-N-((5-(trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide,,470.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,22
NYZFSNZCQUZHLX-UHFFFAOYSA-N,Example 595,"2-amino-3-methyl-N-(3-methyl- 2,3 -dihydro- IH-inden-1 -yl)-N- ((5-(trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",,491.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,409
NZGMXWKWMFFOSG-UHFFFAOYSA-N,Example 316,"2-amino-7-fluoro-3-methyl-N-((5-methyl-l,2-oxazol-3-yl)methyl)-N-((5-(trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide",,474.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,18
OCRQGLVCRZLKAQ-LLVKDONJSA-N,Example 444,"7-amino-6-bromo-N- ((lR)-l-(2- pyrimidiny l)ethy 1)-N - ((6-(trifluoromethy 1)-3 - pyridazinyljmethyl)- l,8-naphthyridine-3- carboxamide",,533/535,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,193
OFDZXSNZRCTXQT-WOJBJXKFSA-N,Example 466,"2-amino-N-((lR,2R)- 3,3-difluoro-2- hydroxycyclohexyl)-3- methyl-N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",,495.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,215
OFNMXZVZXORZKJ-OAHLLOKOSA-N,Example 777,"(R) -2 -amino -3 -bromo - N-((3,4-dihydro-2H- pyrano[2,3-c]pyridin-6- yl)methyl)-N-(l- (pyrimidin-2- yl)ethyl)quinoline-6- carboxamide",,519.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,254
OFZJNHIXLMEABD-UHFFFAOYSA-N,Example 832,2-amino-3 -bromo-N-(2- cyclopropyltetrahydrofuran-3-yl)-N- ((5 -(trifluoromethy l)pyridin-2- y l)methy 1) quinoline -6-carboxamide,,537.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,528
OFZQEHJYJAQRGY-GOSISDBHSA-N,Example 453,"2-amino-3-methyl-N- ((2R)-3,3,3 -trifluoro-2- methoxy propy 1)-N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",,487.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,202
OFZQEHJYJAQRGY-SFHVURJKSA-N,Example 454,"7-amino-6-bromo-N- ((2S)-3,3,3-trifluoro-2- methoxy propy 1)-N-((5- (trifluoromethy 1) -2- pyridiny l)methy 1)-1,8- naphthyridine-3- carboxamide",,552,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,203
OFZQEHJYJAQRGY-UHFFFAOYSA-N,Example 611,"2-am ino-3 -methy 1-N-(3,3,3- trifluoro -2 -methoxy propyl) -N - ((5 -(trifluoromethy l)pyridin-2- yl)methyl)quinoline-6- carboxamide",,487.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,426
OJOPDISVVWHVTD-QGZVFWFLSA-N,Example 427,2-amino-3-methyl-N-((5-(3-oxetanyloxy)-2- pyridiny l)methy 1) -N-(( 1R) -1 -(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,,471,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,129
OLDCIPPARJDOJY-UHFFFAOYSA-N,Example 312,"2 -amino -N-((3 -fluoro -2 -py ridiny l)methy 1) -3 -methyl-N-((5-(trifluoromethyl)-2-pyridinyl)methy 1)-1,7-naphthyridine-6-carboxamide",,471,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,14
OPUVDMSOEXDKBR-LLVKDONJSA-N,Example 424,"7-amino-6-bromo-N-((6-bromo-3- pyridazinyl)methyl)-N-((lR)-l-(3-fluoro-2- pyridinyl)ethyl)-l,8-naphthyridine-3- carboxamide",,561.8,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,126
OQFFDIWCQJXTHN-OAHLLOKOSA-N,Example 432,2-amino-4-methyl-N-((lR)-l-(2- pyrimidinyl)ethyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,,467.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,134
ORLIWIXNWQQAEI-CQSZACIVSA-N,Example 389,"7-amino-N-((lR)-l-(3-fluoro-2- pyridinyl)ethyl)-6-methyl-N-((5- (trifluoromethyl)-2-pyridinyl)methyl)-l,8- naphthyridine-3 -carboxamide",,485.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,91
OROPAMMCYWSRKQ-UHFFFAOYSA-N,Example 734,2-amino-3-methyl-N-(2- (trifluoromethoxy )ethy 1) -N- ((5 - (trifluoromethyl)-2-pyridinyl)methy 1)-6- quinolinecarboxamide,,473.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,151
ORRVJSNJBVVOIK-CYBMUJFWSA-N,Example 411,2-amino-3-bromo-N-((6-methoxy-3- pyridazinyl)methyl)-N-((lR)-l-(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,,494/496,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,113
OUIGBWZDEMSEJQ-QGZVFWFLSA-N,Example 758,"(R)-2-amino-3-bromo-N-((6-bromopyridazin- 3-yl)methyl)-N-(5,6,7,8-tetrahydro- [l,2,4]triazolo[l,5-a]pyridin-8-yl)quinoline-6- carboxamide",,559,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,175
OWBJTUFOLLEPCZ-UHFFFAOYSA-N,Example 634,"2-amino-N-(l,3-dimethylbuty 1)-3- methyl-N-[ [5-(trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide",,445.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,450
OWGWETIZELVEQN-UHFFFAOYSA-N,Example 668,"2-amino-N-(2-amino-5,6,7,8- tetrahydroquinazolin-6-yl)-3-methyl- N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide",,508.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,484
OXBPMBYTKJTOSO-UHFFFAOYSA-N,Example 827,2-amino-3 -bromo-N-(2- cyanocyclopentyl)-N-((5- cyanopyridin-2-yl)methyl)quinoline- 6-carboxamide,,477.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,523
OYPOYPAVRKYLQG-UHFFFAOYSA-N,Example 690,"2-amino-N-[(2- hy droxypheny l)methy 1] -3 -methy 1-N- (1 H-pyrrolo [2,3 -b] py ridin-4- ylmethyl)quinoline-6-carboxamide",,438.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,506
OZOXIDBSRBOLKT-UHFFFAOYSA-N,Example 564,2-amino-3-methyl-N-(thiadiazol- 4-ylmethyl)-N-[[5- (trifluoromethy 1) -2-pyridy l]methy 1] quinoline-6-carboxamide,,459.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,377
PABUNRDBWUSESV-GOSISDBHSA-N,Example 358,"2-amino-N-((5-(3,3-difluoro-l-pyrrolidinyl)- 2-pyridinyl)methyl)-3-methyl-N-((lR)-l-(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide",,504.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,60
PAHYKVYACMEZPC-UHFFFAOYSA-N,Example 667,"2-amino-3 -methy 1-N-(5,6,7,8- tetrahydroquinolin-5 -y 1)-N- [[5 - (trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide",,492.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,483
PARYSKYKWKFFGF-UHFFFAOYSA-N,Example 636,2-amino-3 -methy 1-N - [(1 - oxoisoindolin-5 -y l)methy 1] -N- [ [5 - (trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,506.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,452
PBKFHNMQFPJMJN-UHFFFAOYSA-N,Example 654,2-amino-3-methyl-N-[(2-pyrazol-l- y Ipheny l)methy 1] -N-[ [5 - (trifluorome thy 1)-2- pyridyl]methy 1] quinoline-6- carboxamide,,517.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,470
PBKWTBXSJFAYBW-LJQANCHMSA-N,Example 557,"(R)-2-amino-N-((5-(3,6-dihydro-2H-pyran-4-yl)pyridin-2-yl)methyl)-3- methyl-N-(l-(pyrimidin-2-yl)ethyl)quinoline-6-carboxamide",,481.3,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,367
PBKWTBXSJFAYBW-UHFFFAOYSA-N,Example 557a,"2-amino-N-((5-(3,6-dihydro-2H-pyran-4-yl)pyridin-2-yl)methyl)-3-methyl-N-(l-(pyrimidin-2- yl)ethyl)quinoline-6-carboxamide",,,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,366
PBRCTHLOVBVLCQ-OAHLLOKOSA-N,Example 824,2-Amino-N-((lR)-l-(3-fluoro-2-pyridinyl)ethyl)-3-methyl-N-((6- (methylamino)-3-pyridazinyl)methyl)-6-quinolinecarboxamide,,446.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,363
PCGPTSJZQAMDEP-OAQYLSRUSA-N,Example 456,"2-amino-N-((4R)-3,4- dihydro-2H- py rano [3,2 -b] py ridin-4- y 1)-3 -methy 1-N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",,494.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,205
PFNZQMKFYHHSSJ-XCWJXAQQSA-N,Example 813,"2-amino-3-methyl-N-((8R)- 5,6,7,8-tetrahy droimidazo [1,2- a]pyridin-8-yl)-N-((6- (trifluoromethy 1) -3 - pyridazinyl)methyl)-6- quinolinecarboxamide",,482.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,326
PGGWAMSFBVARCC-GFCCVEGCSA-N,Example 773,(R)-2-amino-3-bromo-N-((6-chloropyridazin- 3-yl)methyl)-N-(l-(pyrimidin-2- yl)ethyl)quinoline-6-carboxamide,,"498, 500",,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,190
PGNXXPCOPHVOCZ-CQSZACIVSA-N,Example 396,2-amino-N-((3-chloro-5-(trifluoromethyl)-2- py ridiny l)methy 1) -N-(( 1R) -1-(3 -fluoro -2- pyridinyl)ethy 1)-3 -methy 1-6- quinolinecarboxamide,,518,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,98
PGTKZTYTKCDQSO-UHFFFAOYSA-N,Example 566,2 -amino -N- [ [3 -fluoro -4- (hy droxymethy l)pheny l]methy 1] - 3-methyl-N-[[5-(trifluoromethy 1) -2- pyridy l]methy 1] quinoline-6- carboxamide,,499.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,379
PHARWVQJQRLYRR-GOSISDBHSA-N,Example 447,2-am ino-3 -methy 1-N- ((lR)-l-(2- pyrimidiny l)ethy 1)-N - (3 -quinolinylmethy 1)-6- quinolinecarboxamide,,449,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,196
PHWJWCZSLSHFMW-GFCCVEGCSA-N,Example 739,2-amino-N-((6-bromo-3-pyridazinyl)methyl)- 3 -chloro-N-((1 R)-1-(3 -fluoro-2- pyridinyl)ethyl)-6-quinolinecarboxamide,,"515.0, 517.0",,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,156
PIGQLZQXKQVUQS-MRXNPFEDSA-N,Example 377,2 -amino -N-((6-ethoxy-3 -py ridaziny l)methy 1) - 3-methyl-N-((lR)-l -(2-pyrimidinyl)ethy 1)-6- quinolinecarboxamide,,444.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,79
PKABGSAVINHOIF-CYBMUJFWSA-N,Example 733,2-amino-3-bromo-N-((5-cyano-2- pyridinyl)methy 1)-N-((2R)-1 -methoxy-2- propanyl)-6-quinolinecarboxamide,,"454.1, 456.1",,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,150
PKAPIGAWIAQMKF-CQSZACIVSA-N,Example 408,2-amino-3-chloro-N-((5-cy ano -2- pyridiny l)methy 1) -N-(( 1R) -1 -(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,,444,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,110
PKGNDPKEKYCZIH-KRWDZBQOSA-N,Example 774,"2-amino-N-((6- methoxy-3- pyridaziny l)methy 1)-3 - methyl-N-((2S)-3,3,3- trifluoro-2- methoxypropyl)-6- quinolinecarboxamide",,450.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,251
PLDPBPGRZKXQLA-GOSISDBHSA-N,Example 788,"(R)-7-amino-6-iodo-N- (l-(pyrimidin-2- yl)propyl)-N-((5- (trifluoromethyl)pyridi n-2-yl)methyl)-l,8- naphthyridine-3- carboxamide",,594,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,265
PNYWASUMWLOVFO-LLVKDONJSA-N,Example 435,"2-amino-3-bromo-N-((6-bromo-3- py ridaziny l)methy 1) -N-((1R)-1-(1,3 -thiazol-2 - yl)ethyl)-6-quinolinecarboxamide",,549,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,137
POBNDCKOVDHQGK-UHFFFAOYSA-N,Example 665,2-amino-N-[(4-bromo-2- pyridyl)methyl]-N-isobutyl-3-methyl- quinoline-6-carboxamide,,427.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,481
PODFMZFSFCLYDQ-UHFFFAOYSA-N,Example 592,"2-amino-3 -methy 1-N-(3,3,3 - trifluoro-2 -hydroxypropyl)-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",,473.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,406
POPBZRLUBJQBDG-UHFFFAOYSA-N,Example 671,"2-amino-3-methyl-N-(4,5,6,7- tetrahy dro-1 H-indazol-6-y 1) -N-[ [5 - (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide",,481.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,487
PPGZTLOHNMGSGH-UHFFFAOYSA-N,Example 546,2-amino-N-((5-cyclopropyl-2-pyridinyl)methyl)-3-methyl-N-(2- methylpropyl)-6-quinolinecarboxamide,,389,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,344
PQKJFHRVVFHQEC-UHFFFAOYSA-N,Example 322,2 -amino -N-((3 -fluoro -2 -py ridiny l)methy 1) -3 - methyl-N-((6-(trifluoromethyl)-3- pyridinyl)methyl)-6-quinolinecarboxamide,,470.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,24
PQTRZRRCPVCXSN-GOSISDBHSA-N,Example 500,"7-amino-6-bromo-N- ((5 -(difluoromethy 1)-2- pyridinyl)methyl)-N- ((lR)-l-(2- pyrimidinyl)propyl)- l,8-naphthyridine-3- carboxamide",,528/530,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,249
PRAVKDPHZYGBMT-UHFFFAOYSA-N,Example 573,"N-((lH-pyrrolo[2,3-b]pyridin-4- yl)methyl)-2-amino-N-(4-(4- carbamoy Ipiperidin-1 - yl)benzyl)-3-methylquinoline-6- carboxamide",,548.3,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,386
PVIZWKOSACDHGI-UHFFFAOYSA-N,Example 384,"2 -amino -N-((3,5 -difluoro -2- pyridiny l)methy 1) -3 -methy 1-N-((5- (trifluoromethyl)-2-pyridinyl)methy 1)-6- quinolinecarboxamide",,488.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,86
PYLAZBVKVJBWHH-CQSZACIVSA-N,Example 763,(R)-2-amino-N-((6-cyclopropylpyridazin-3- yl)methyl)-3-iodo-N-(l-(pyrimidin-2- y l)ethy 1) quinoline -6-carboxamide,,552,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,180
PZAZSSCZDFTTFA-UHFFFAOYSA-N,Example 580,2-amino-3-methyl-N-(oxazol-4- ylmethyl)-N-[[5- (trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,442.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,394
PZJWLDMGTPGQSA-HSZRJFAPSA-N,Example 814,"(S)-2-amino-N-(5,8-dihydro-6H- pyrano [3,4-b]pyridin-5 -y 1)-3 - methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",,494.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,327
QAHNHAVYXRGFBV-DNQXCXABSA-N,Example 609,"2-am ino-N-((lR,2R)-2-hydroxy- 2,3 -dihydro- 1 H-inden-1 -y 1)-3 - methyl-N-((5- (trifluoromethyl)pyridin-2- yl)methyl)quinoline-6- carboxamide",,493.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,424
QBIPMIJFJWPUKE-GFCCVEGCSA-N,Example 839,"(R) -2-amino-N-((5- (difluoromethyl)pyridin-2- yl)methyl)-3-iodo-N-(l-(l- methy 1-1H-1,2,4-triazol-3- yl)ethyl)quinoline-6- carboxamide",,564,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,541
QBODRDOPVDRULE-CYBMUJFWSA-N,Example 755,"(R)-2-amino-3-bromo-N-((6- methoxypyridazin-3 -y l)methy 1)-N-(1 -(1 - methy 1-1H-1,2,4-triazol-3-y l)ethyl)quinoline- 6-carboxamide",,497/499,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,172
QBOICPVAMLWVFS-GFCCVEGCSA-N,Example 388,"7-amino-6-bromo-N-((lR)-l-(3-fluoro-2- pyridinyl)ethyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-l,8-naphthyridine-3- carboxamide",,549.0/551.0,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,90
QEFJAFGZSRMYRF-CQSZACIVSA-N,Example 744,"(R) -7-amino-6-bromo-N-((5 -cy anopyridin-2- y l)methy 1)-5 -methyl-N-(1 -(pyrimidin-2- y l)ethy 1)-1,8-naphthyridine-3 -carboxamide",,503.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,161
QFERJORGMDGQET-UHFFFAOYSA-N,Example 737,2 -amino -3 -bromo -N-(( 1R) -1 -(3 -fluoro -2 - pyridinyl)ethyl)-N-((6-(trifluoromethyl)-3- pyridazinyl)methyl)-6-quinolinecarboxamide,,"549.0, 551.0",,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,154
QHICFYZLBIIGOF-CQSZACIVSA-N,Example 352,2-amino-3-bromo-N-((5-cyano-2- py ridiny l)methy 1) -N-(( 1R) -1-(3 -fluoro -2- pyridinyl)ethyl)-6-quinolinecarboxamide,,505/507,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,54
QJJMDWKBUJOYMU-UHFFFAOYSA-N,Example 674,2-amino-N-( 1 -hy droxyindan-2-y 1)-3 - methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,493.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,490
QMSHJYOOGTXQLK-HSZRJFAPSA-N,Example 545a,,,,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,342
QNPWOCBWWPCTLS-FQEVSTJZSA-N,Example 778,(S)-2-amino-3-bromo- N-(2-cyano-1- cyclopropylethyl)-N- ((5- (trifluoromethyl)pyridi n-2- yl)methyl)quinoline-6- carboxamide,,518,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,255
QRZCNKOBDDQUAP-DDOHFVCQSA-N,Example 399,(R)-2-amino-3-(methyl-d3)-N-(l-(pyrimidin-2-yl)ethyl)-N-((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide,,470.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,101
QRZCNKOBDDQUAP-OAHLLOKOSA-N,Example 503,2-amino-3-methyl-N-((lR)-l-(2- pyrimidinyl)ethyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,,467.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,267
QSCQRIQFZAJNEU-WOJBJXKFSA-N,Example 362,"2-amino-N-((lR,2R)-2-hydroxycyclopentyl)- 3 -methy l-N-((5 -(trifluoromethy 1)-2- pyridinyl)methyl)-6-quinolinecarboxamide",,445.5,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,64
QUGKSEBPOIEPDO-GOSISDBHSA-N,Example 416,"2-amino-N-((6-bromo-3-pyridazinyl)methyl)- 3-methyl-N-((8R)-5,6,7,8- tetrahydro[l,2,4]triazolo[l,5-a]pyridin-8-yl)- 6-quinolinecarboxamide",,493/495,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,118
QUHMJHVPFOHNSJ-HXUWFJFHSA-N,Example 501,2-am ino-3 -bromo-N - ((5 -(difluoromethy 1)-2- pyridinyl)methyl)-N- ((lR)-l-(2- pyrimidinyl)propyl)-6- quinolinecarboxamide,,527/529,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,250
QXXJQGDAGRRTEH-UHFFFAOYSA-N,Example 648,2-amino-N - [(3 -imidazol-1 - ylphenyl)methyl]-3-methyl-N-[[5- (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,517.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,464
QYHKBVPSOYXLCW-OAHLLOKOSA-N,Example 392,"2-amino-3-methyl-N-((lR)-l-(5-methyl-l,2- oxazol-3-yl)ethyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide",,470.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,94
RAPVTXPSNHELIQ-OAHLLOKOSA-N,Example 487,2-amino-3-methyl-N- ((lR)-l-(2- pyrimidiny l)ethy 1)-N - ((5 -(trifluoromethoxy)- 2 -py ridiny l)methy 1)-6- quinolinecarboxamide,,483.3,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,236
RATLIUQFZOHSAI-JOCHJYFZSA-N,Example 452,2-amino-N-((R)- cyclopropyl(2- py rimidiny l)methy 1) -3 - methyl-N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide,,493,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,201
RCJBFPPDKXKHPQ-HXUWFJFHSA-N,Example 464,"2-am ino-3 -methy 1-N-((8R)-5,6,7,8-tetrahydro [ 1,2,4] triazolo[l,5-a]pyridin-8-yl)-N-((5-(trifluoromethy 1) -2-pyridinyl)methyl)-6-quinolinecarboxamide",,482.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,213
RCNDJEZZKKUJME-GFCCVEGCSA-N,Example 768,"(R) -7-amino-N-((5 -chloropy ridin-2- yl)methyl)-6-iodo-N-(l-(pyrimidin-2- y l)ethyl)-1,8-naphthyridine-3 -carboxamide",,545.9,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,185
RDMNPLFXUAFTBX-CYBMUJFWSA-N,Example 410,2-amino-3-bromo-N-((5-(difluoromethyl)-2- pyridiny l)methy 1) -N-(( 1R) -1 -(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,,513/515,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,112
REHMINJTGVGODH-UHFFFAOYSA-N,Example 324,2-amino-N-((5-(difluoromethyl)-2- pyridiny l)methy 1) -3 -me thy 1-N-(2- methylpropyl)-6-quinolinecarboxamide,,399.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,26
RHKKGMIPBIWOKF-UHFFFAOYSA-N,Example 792,2-amino-N-(isoquinolin-3-ylmethyl)-3- methyl-N-(l-(pyrimidin-2-yl)ethyl)quinoline- 6-carboxamide,,449,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,282
RHMXDLMOETZICL-GFCCVEGCSA-N,Example 445,2-amino-3-chloro-N- ((lR)-l-(2- pyrimidiny l)ethy 1)-N -((6-(trifluoromethy 1)-3 -pyridazinyl)methyl)-6-quinolinecarboxamide,,488,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,194
RICXQWVPSROBFB-OAHLLOKOSA-N,Example 491,2-amino-N-((5- (difluoromethoxy)-2- pyridinyl)methyl)-3- methyl-N-((lR)-l-(2- pyrimidinyl)ethy 1)-6- quinolinecarboxamide,,465,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,240
