compound_id,smiles_raw,dataset_id,provenance_file,provenance_sheet,provenance_row
287,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CSC=C1C#N,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,287
288,C(C)N(CC)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,288
289,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CC(N)C(=O)NC2=CC=CC=C2)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,289
290,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN2CC(CCC2)C(=O)N)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,290
291,FC(CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,291
292,NCC1=C(C=C(C=C1)Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,292
293,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(=O)C=2NC=CN2)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,293
294,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(=O)C2=CN=CN2)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,294
295,nan,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,295
296,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(=O)C=2NC3=CC=CC=C3C2)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,296
297,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNCCO)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,297
298,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN(CCO)C)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,298
299,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(CNC2=CC=CC=C2)=O)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,299
300,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNCC(F)(F)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,300
301,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNC1=NC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,301
302,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNC1=NNC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,302
303,C1N(CCC2=CC=CC=C12)C(CNCC1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,303
304,FC1=CC(=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)CNCC=1N(C=CN1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,304
305,Cl.COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN1CCNCC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,305
306,C(C)(C)(C)OC(=O)N1CCN(CC1)CC1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,306
307,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(C)=O)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,307
308,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN1CCN(CC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,308
309,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN[C@@H]2C(N(CC2)C)=O)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,309
310,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(=O)C2=NNC=C2)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,310
311,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN1CCOCC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,311
312,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN2CC(C2)O)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,312
313,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN2CC3(C2)NC(NC3)=O)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,313
314,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC([C@H]2NCCC2)=O)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,314
315,FC(CNCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,315
316,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC([C@H]2NCCC2)=O)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,316
317,N1(CCC1)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,317
318,nan,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,318
319,CN(C1CN(C1)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,319
320,FC1(CN(C1)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,320
321,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN(CC(F)(F)F)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,321
322,FC1CN(C1)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,322
323,ClC1=CC(=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)CN(C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,323
324,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,324
325,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)OCCN1CCCC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,325
326,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=C(C=CC=C1)CNC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,326
327,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=C(C=CC=C1)CNC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,327
328,N1=C2N(C(=C1)C1=CC=C(S1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,328
329,N1=C2N(C(=C1)C1=CC=C(S1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,329
330,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=CC2=C1C=C(S2)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,330
331,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C(=NC=C1)SC=C2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,331
332,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C(=CN=C1)SC=C2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,332
333,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=NC=CC2=C1C=CS2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,333
334,CC1=NNC(=C1C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,334
335,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,335
336,CC1=NOC(=C1C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,336
337,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C1=CC=NN1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,337
338,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NN(C1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,338
339,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C1=CC=NN1C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,339
340,N1(C=NC=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,340
341,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)N1N=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,341
342,N1C=NC(=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,342
343,C(C1=CC=CC=C1)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)Br,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,343
344,C(C1=CC=CC=C1)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,344
345,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,345
346,C1(CC1)COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,346
347,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=CC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,347
348,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCCOC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,348
349,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)[C@@H](CC)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,349
350,C(CCC)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,350
351,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCCC(C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,351
352,C(C)(C)(C)OC(NCCC1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,352
353,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OC(C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,353
354,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCC1COC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,354
355,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,355
356,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NN(C1)CC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,356
357,NCCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,357
358,C(C)(C)(C)OC(NC(C)C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,358
359,NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,359
360,NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,360
361,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C=1C=NNC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,361
362,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNC1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,362
363,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC(=CC=C1)Cl,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,363
364,C1(CCCC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,364
365,C(C1=CC=CC=C1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,365
366,C(CCC)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,366
367,C(C)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,367
368,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C1=NN=NN1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,368
369,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNCCOC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,369
370,C1(CC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,370
371,COC(=O)C=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC(=CC=C1)Cl,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,371
372,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C(=O)O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,372
373,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)CO)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,373
374,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(O)C1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,374
375,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CCC1=CC=CC=C1)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,375
376,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CC1=CC=CC=C1)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,376
377,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CCCC)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,377
378,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C#C)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,378
379,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C(C)C)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,379
380,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C(F)(F)F)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,380
381,N1=C2N(C(=C1)C1=C(C=C(S1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)C)CCC2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,381
382,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(CO)=O)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,382
383,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(COC)=O)C=C(C=C1)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,383
384,BrC1=CC(=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)CN(C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,384
385,CN(C)CC1=C(C=CC(=C1)C(F)(F)F)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,385
386,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=C(C=C1)C(F)(F)F)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,386
387,C(C)(C)(C)OC(NCC1=C(C=C(C=C1)Cl)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,387
388,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=NC=C1)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,388
389,C(C1=CC=CC=C1)OC=1C=C(C=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,389
390,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,390
391,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,391
392,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C(C)(C)O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,392
393,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)CC(=O)N,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,393
394,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)CC(=O)N,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,394
395,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=CC(=NC1)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,395
396,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=C(C=C(C=C12)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,396
397,NCC1=C(C=CC=C1Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,397
398,NCC1=C(C=CC(=C1)Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,398
399,NCC1=C(C=CC(=C1)F)C1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,399
400,CN(C)CC1=C(C=CC=C1)C1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,400
401,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=C(S1)C1=C(CN(CCO)C)C=CC=C1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,401
402,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=C(C1)C)C1=C(C=CC=C1)CNC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,402
403,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CO)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,403
404,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,404
405,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C=1C=NNC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,405
406,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C=1C=NN(C1)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,406
407,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C1CC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,407
408,C(C)(C)(C)OC(NCC1=C(C(=CC=C1)Cl)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,408
409,NCC1=C(C(=CC=C1)Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,409
410,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC(=NC=C1)O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,410
411,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C1CC(N1)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,411
412,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,412
413,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=C(C#N)C=C1)CN(C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,413
414,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(CC1)N(C)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,414
415,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCCC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,415
416,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,416
417,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,417
418,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(CC1)N(C)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,418
419,BrC1=CC=C(S1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)N1CCCC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,419
420,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NC(C)=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,420
421,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)[N+](=O)[O-])C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,421
422,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=C(C=C1)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,422
423,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,423
424,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)CC=1C=NC=CC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,424
425,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NCCN1CCOCC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,425
426,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)CC=1C=NC=CC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,426
427,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)NCCNC(C)=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,427
