compound_key,smiles_canonical,has_structure,iupac_name,inchikey14
OIUVGFNLEQUUBU-GFCCVEGCSA-N,Cc1nc(N[C@H](C)c2cccc(Cl)c2)c2cc(C(C)(C)O)ccc2n1,True,2-(4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazolin-6-yl)propan-2-ol,OIUVGFNLEQUUBU
OJOFFIAJYKSJRE-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C(N)=O)cc4)s3)c2cc1OC,True,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzamide",OJOFFIAJYKSJRE
OLBQOKXVACAWBW-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-n4cccn4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-1-yl)phenyl]ethyl}quinazolin-4-amine",OLBQOKXVACAWBW
OLHRSHYIJIHBOO-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5[nH]ccc5c4)c3)c2cc1OC,True,"N-{(1R)-1-[3-(1H-indol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",OLHRSHYIJIHBOO
ONMQNHGMFLGQIK-OAHLLOKOSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cnn(CCO)c4)c3)c2cc1OC,True,"2-[4-(3-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)-1H-pyrazol-1-yl]ethanol",ONMQNHGMFLGQIK
OOFFOUIGWHTENM-LLVKDONJSA-N,Cc1nc(N[C@H](C)c2ccccc2)c2cc(Br)ccc2n1,True,6-bromo-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,OOFFOUIGWHTENM
OPAIYCAEAKFWCX-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4ncccc34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(quinolin-5-yl)ethyl]quinazolin-4-amine",OPAIYCAEAKFWCX
OQPMUASRKUMGSJ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(Cl)c4CNC(=O)OC(C)(C)C)s3)c2cc1OC,True,"tert-butyl[2-chloro-6-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",OQPMUASRKUMGSJ
OTOLQMVWPGWDCX-GOSISDBHSA-N,CCCNC(=O)c1ccc(-c2cccc([C@@H](C)Nc3nc(C)nc4cc(OC)c(OC)cc34)c2)cc1,True,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N-propylbiphenyl-4-carboxamide",OTOLQMVWPGWDCX
OULJVXQNSHALGO-AUECHBEKSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(/C=C/C4CC4)c3)c2cc1OC,True,"N-[(1R)-1-{3-[(E)-2-cyclopropylethenyl]phenyl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",OULJVXQNSHALGO
OVPOHEAGDUOFKG-UHFFFAOYSA-N,CNC(=O)Nc1ccc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN(C)C)s3)c2c1,True,1-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-3-methylurea,OVPOHEAGDUOFKG
OXHSTBNQUOAGMU-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cc(C(=O)O)n(C)n4)s3)c2cc1OC,True,"3-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-1-methyl-1H-pyrazole-5-carboxylicacid",OXHSTBNQUOAGMU
OYHDNGCDWWAYLR-CYBMUJFWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine",OYHDNGCDWWAYLR
PAZLFPROAHCZBC-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4OCCN4CCCC4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5-{2-[2-(pyrrolidin-1-yl)ethoxy]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",PAZLFPROAHCZBC
PBOWKOCSBLHCOI-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cc5ccccc5n4C)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{1-[5-(1-methyl-1H-indol-2-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",PBOWKOCSBLHCOI
PBUWMKFKJZPHPX-UHFFFAOYSA-N,CNCc1ccccc1-c1cc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)cs1,True,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(methylamino)methyl]phenyl}thiophen-3-yl)ethyl]quinazolin-4-amine",PBUWMKFKJZPHPX
PEPMYYQBTWVBCA-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(F)c4[nH]ncc34)c2cc1OC,True,"N-[1-(7-fluoro-1H-indazol-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",PEPMYYQBTWVBCA
PEVFEFCOAOTEFY-QGZVFWFLSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OCCC(C)C,True,7-methoxy-2-methyl-6-(3-methylbutoxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,PEVFEFCOAOTEFY
PHLCBDWDHDDBOQ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(F)cc4CNC(=O)CO)s3)c2cc1OC,True,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-2-hydroxyacetamide",PHLCBDWDHDDBOQ
PHNDXMWTZRYAKV-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4sccc34)c2cc1OC,True,"N-[1-(1-benzothiophen-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",PHNDXMWTZRYAKV
PHPIYLXRRMZUST-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN(C)CC#N)s3)c2cc1OC,True,"{[2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl](methyl)amino}acetonitrile",PHPIYLXRRMZUST
PHQICDLHRDUMDH-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cnn(CC(N)=O)c4)s3)c2cc1OC,True,"2-(4-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-1H-pyrazol-1-yl]acetamide",PHQICDLHRDUMDH
PIJFTVFRWGIAEO-OAHLLOKOSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5c(c4)CC(=O)N5)c3)c2cc1OC,True,"5-(3-((1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)-1,3-dihydro-2H-indol-2-one",PIJFTVFRWGIAEO
POBYITUHJZSIHE-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3c(C)nc4ccccn34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(2-methylimidazo[1,2-a]pyridin-3-yl)ethyl]quinazolin-4-amine",POBYITUHJZSIHE
PQBJXUXFYSGQRB-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(N5CCOCC5)cc4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-{5-[4-(morpholin-4-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",PQBJXUXFYSGQRB
PRXBGNGCAAFPSS-UHFFFAOYSA-N,CNC(=O)C(N)Cc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]-N-methylglycinamide",PRXBGNGCAAFPSS
PRXLCCYSYWWWND-MRXNPFEDSA-N,COc1cccc(-c2cccc([C@@H](C)Nc3nc(C)nc4cc(OC)c(OC)cc34)c2)c1,True,"6,7-dimethoxy-N-[(1R)-1-(3'-methoxybiphenyl-3-yl)ethyl]-2-methylquinazolin-4-amine",PRXLCCYSYWWWND
PTNLCEBPYWEKNH-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(-c5nnc(C)o5)c4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-yl]ethyl}quinazolin-4-amine",PTNLCEBPYWEKNH
PZNPGEXMMZWLJL-OAHLLOKOSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(S(N)(=O)=O)c4)c3)c2cc1OC,True,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-sulfonamide",PZNPGEXMMZWLJL
PZUBMIMQAGKITQ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5-phenylthiophen-2-yl)ethyl]quinazolin-4-amine",PZUBMIMQAGKITQ
QABNXPWMDUJMAN-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cncc4sccc34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(thieno[2,3-c]pyridin-4-yl)ethyl]quinazolin-4-amine",QABNXPWMDUJMAN
QADCMXQKIYYQMA-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(Br)s2)c2cc(N3CCC(N(C)C)C3)ccc2n1,True,N-[1-(5-bromothiophen-2-yl)ethyl]-6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methylquinazolin-4-amine,QADCMXQKIYYQMA
QADZVJYLSHJLNR-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(-c4ccccc4CN)cs3)c2cc1OC,True,"N-[1-{4-[2-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",QADZVJYLSHJLNR
QAGDNMQGRGPZIM-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4)o3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5-phenylfuran-2-yl)ethyl]quinazolin-4-amine",QAGDNMQGRGPZIM
QAGDNMQGRGPZIM-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4)o3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5-phenylfuran-2-yl)ethyl]quinazolin-4-amine,enantiomer1",QAGDNMQGRGPZIM
QBVRHHSCRYCVPE-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CC(N)C(N)=O)s3)c2cc1OC,True,"2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]glycinamide",QBVRHHSCRYCVPE
QDHDOGQVPWTLHJ-KPKJPENVSA-N,C/C=C(\C)c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"N-[1-{5-[(2E)-but-2-en-2-yl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",QDHDOGQVPWTLHJ
QDRSKWCWISYQSL-UHFFFAOYSA-N,CNCc1ccccc1-c1sc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)cc1C,True,"6,7-dimethoxy-2-methyl-N-[1-(4-methyl-5-(2-[(methylamino)methyl]-phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",QDRSKWCWISYQSL
QEKRLZSBHJOJRV-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccnc(O)c4)c3)c2cc1OC,True,"4-(3-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)pyridin-2-ol",QEKRLZSBHJOJRV
QIDRREGGANCKBL-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CNc4ccccc4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(phenylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",QIDRREGGANCKBL
QIIZLPCWVMVMDM-UHFFFAOYSA-N,CCCOc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"6,7-dimethoxy-2-methyl-N-{1-[5-(2-propoxyphenyl)thiophen-2-yl]ethyl}quinazolin-4-amine",QIIZLPCWVMVMDM
QKMHMNRPAULRKD-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4csc5ccccc45)c3)c2cc1OC,True,"N-{(1R)-1-[3-(1-benzothiophen-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",QKMHMNRPAULRKD
QQLUACPFSHJOGR-UHFFFAOYSA-N,COC(=O)c1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"methyl2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzoate",QQLUACPFSHJOGR
QSANDLBVSMEKQM-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(F)cc4CNC(=O)CNc4ccccc4)s3)c2cc1OC,True,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-N2-phenylglycinamide",QSANDLBVSMEKQM
QTHXLWPSVOKRQX-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(Cl)c4CN)s3)c2cc1OC,True,"N-[1-{5-[2-(aminomethyl)-3-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",QTHXLWPSVOKRQX
QTYCQXJRWLFFRR-GOSISDBHSA-N,CCOCc1ccccc1-c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,True,"N-{(1R)-1-[2'-(ethoxymethyl)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",QTYCQXJRWLFFRR
QXAPWIXMELYLHK-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(NS(C)(=O)=O)ccc2n1,True,N-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)methanesulfonamide,QXAPWIXMELYLHK
QXNKNGMUHABWCR-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(N)ccc2n1,True,"N4-[1-(5-{2-[(dimethylamino)methyl]phenyl}-2-thienyl)ethyl]-2-methyl-quinazoline-4,6-diamine",QXNKNGMUHABWCR
QYKZNUANVNJJNR-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(C(=O)N(C)C)c4)s3)c2cc1OC,True,"3-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N,N-dimethylbenzamide",QYKZNUANVNJJNR
QZBJCPJVCAPOCY-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(N3CCN(Cc4ccccc4)C(=O)C3)ccc2n1,True,1-benzyl-4-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)piperazin-2-one,QZBJCPJVCAPOCY
QZBSYZOHPFEASP-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3c(F)ccc4[nH]ncc34)c2cc1OC,True,"N-[1-(5-fluoro-1H-indazol-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",QZBSYZOHPFEASP
QZYMVSVCPOYJNN-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5cc[nH]c5c4)s3)c2cc1OC,True,"N-{1-[5-(1H-indol-6-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",QZYMVSVCPOYJNN
RAOMFMYMTPCEDF-OAQYLSRUSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4OCc4ccccc4)c3)c2cc1OC,True,"N-{(1R)-1-[2'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",RAOMFMYMTPCEDF
RDHMSHLCABXFRZ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(S(C)(=O)=O)cc4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-{5-[4-(methylsulfonyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",RDHMSHLCABXFRZ
RFMZJENISZZJMU-UHFFFAOYSA-N,CNCc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(methylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",RFMZJENISZZJMU
RHILXOMQXCRXBR-HXUWFJFHSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4Oc4ccccc4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(2'-phenoxybiphenyl-3-yl)ethyl]quinazolin-4-amine",RHILXOMQXCRXBR
RHPWATVDCAVVIR-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cncc(S(C)(=O)=O)c4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-{5-[5-(methylsulfonyl)pyridin-3-yl]thiophen-2-yl}ethyl]quinazolin-4-amine",RHPWATVDCAVVIR
RHTSSDWPIZLUPB-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4C#N)s3)c2cc1OC,True,"2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzonitrile",RHTSSDWPIZLUPB
RIQKKZJSMOYXID-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(CO)s4)c3)c2cc1OC,True,"[5-(3-((1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)thiophen-2-yl]methanol",RIQKKZJSMOYXID
RJBFEADMWLYGIV-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4[nH]nc(C)c34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(3-methyl-1H-indazol-4-yl)ethyl]quinazolin-4-amine",RJBFEADMWLYGIV
RJZQEXFZBOINHI-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc4c(c3)NC(=O)CO4)c2cc1OC,True,"6-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2H-1,4-benzoxazin-3(4H)-one",RJZQEXFZBOINHI
RKYHYNKLLVGYED-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(CN)s4)s3)c2cc1OC,True,"N-{1-[5'-(aminomethyl)-2,2'-bithiophen-5-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",RKYHYNKLLVGYED
RRALXDCBDOHBMO-UHFFFAOYSA-N,C#CC(O)c1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]prop-2-yn-1-ol",RRALXDCBDOHBMO
RREBZIMAHBSYEY-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(N5CCOCC5)c4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-{5-[3-(morpholin-4-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",RREBZIMAHBSYEY
RTNAQYUSOYAWIO-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3csc(-c4cnn(CCN5CCCC5)c4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5-{1-[2-(pyrrolidin-1-yl)ethyl]-1H-pyrazol-4-yl}thiophen-3-yl)ethyl]quinazolin-4-amine",RTNAQYUSOYAWIO
RTYZOXHQVIDDAQ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccnc4sccc34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(thieno[2,3-b]pyridin-4-yl)ethyl]quinazolin-4-amine",RTYZOXHQVIDDAQ
RVNDDHQUSZMXTJ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc5cn[nH]c45)s3)c2cc1OC,True,"N-{1-[5-(1H-indazol-7-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",RVNDDHQUSZMXTJ
SAQPXLBOGVBGOB-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4NS(C)(=O)=O)c3)c2cc1OC,True,"N-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-2-yl)methanesulfonamide",SAQPXLBOGVBGOB
SBPJQYVFVDZYPE-UHFFFAOYSA-N,COC(=O)c1cc2c(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)cccc2s1,True,"methyl4-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-1-benzothiophene-2-carboxylate",SBPJQYVFVDZYPE
SCGAEPCZCXLDOV-CYBMUJFWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4c[nH]cn4)c3)c2cc1OC,True,"N-{(1R)-1-[3-(1H-imidazol-4-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",SCGAEPCZCXLDOV
SICVFDPNVMOAJD-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(Br)c3)c2cc1OCc1ccccc1,True,6-(benzyloxy)-N-[(1R)-1-(3-bromophenyl)ethyl]-7-methoxy-2-methylquinazolin-4-amine,SICVFDPNVMOAJD
SIGRESZFTSJMOA-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CNCCO)s3)c2cc1OC,True,"2-{[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]amino}ethanol",SIGRESZFTSJMOA
SKQBCXCDGYEWSB-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc5[nH]ncc45)s3)c2cc1OC,True,"N-{1-[5-(1H-indazol-4-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",SKQBCXCDGYEWSB
SLASGLNOKCPJCF-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4sc(C)cc34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(2-methyl-1-benzothiophen-4-yl)ethyl]quinazolin-4-amine",SLASGLNOKCPJCF
SLCQTVGXVUOMGO-LLVKDONJSA-N,COc1cc2nc(C)nc(N[C@H](C)c3ccc(C(N)=O)cc3)c2cc1OC,True,"4-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}benzamide",SLCQTVGXVUOMGO
SLESDGIEXRLSFP-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CO)s3)c2cc1OC,True,"[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]methanol",SLESDGIEXRLSFP
SOWIKHFKCHXDSW-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3nc(C)cs3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(4-methyl-1,3-thiazol-2-yl)ethyl]quinazolin-4-amine",SOWIKHFKCHXDSW
SQKGKYOHCFAUEX-CYBMUJFWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc4cccnc34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(quinolin-8-yl)ethyl]quinazolin-4-amine",SQKGKYOHCFAUEX
SQKGKYOHCFAUEX-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4cccnc34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(quinolin-8-yl)ethyl]quinazolin-4-amine",SQKGKYOHCFAUEX
SQQUNDMKXBTWQR-MRXNPFEDSA-N,CCOc1cc2c(N[C@H](C)c3cccc(-c4cnn(CC)c4)c3)nc(C)nc2cc1OC,True,6-ethoxy-N-{(1R)-1-[3-(1-ethyl-1H-pyrazol-4-yl)phenyl]ethyl}-7-methoxy-2-methylquinazolin-4-amine,SQQUNDMKXBTWQR
SQSDNOVLVOTMJE-GFCCVEGCSA-N,COc1cc2nc(C)nc(N[C@H](C)c3ccccc3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine",SQSDNOVLVOTMJE
STEZIGKNWQLZAX-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4C(O)C(C)C)s3)c2cc1OC,True,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2-methylpropan-1-ol",STEZIGKNWQLZAX
STUOLGOPAHUPRK-UHFFFAOYSA-N,COC(=O)CNCc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"methylN-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]glycinate",STUOLGOPAHUPRK
SWNUAIRAAYDJCW-KEQVLUGWSA-N,C/C=C(\C)c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,True,"N-[(1R)-1-{3-[(2E)-but-2-en-2-yl]phenyl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",SWNUAIRAAYDJCW
SWTVPMXUSGFVID-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(C4=CCN(C)CC4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1,2,3,6-tetrahydropyridin-4-yl)phenyl]ethyl}quinazolin-4-amine",SWTVPMXUSGFVID
